bookId	IVchapterId	IVverseId	IVverseText	KJVchapterId	KJVverseId	KJVverseText
1	28	2	Arise, go to Padan-aram, to the house of Bethuel, thy mother's father, and take thee a wife from thence of the daughters of Laban, thy mother's brother.	28	2	Arise, go to Padan-aram, to the house of Bethuel thy mother's father; and take thee a wife from thence of the daughters of Laban thy mother's brother.
1	28	3	And God Almighty bless thee, and make thee fruitful, and multiply thee, that thou mayest be a multitude of people,	28	3	And God Almighty bless thee, and make thee fruitful, and multiply thee, that thou mayest be a multitude of people;
1	28	4	And give thee the blessing of Abraham, to thee and to thy seed with thee, that thou mayest inherit the land wherein thou art a stranger, which God gave unto Abraham.	28	4	And give thee the blessing of Abraham, to thee, and to thy seed with thee; that thou mayest inherit the land wherein thou art a stranger, which God gave unto Abraham.
1	28	5	And Isaac sent away Jacob; and he went to Padan-aram unto Laban, son of Bethuel, the Syrian, the brother of Rebekah, <b>Jacob</b> and Esau's mother.	28	5	And Isaac sent away Jacob: and he went to Padan-aram unto Laban, son of Bethuel the Syrian, the brother of Rebekah, <b>Jacob's</b> and Esau's mother.
1	28	6	When Esau saw that Isaac had blessed Jacob and sent him away to Padan-aram to take him a wife from thence, and that, as he blessed him, he gave him a charge, saying, Thou shalt not take a wife of the daughters of Canaan,	28	6	When Esau saw that Isaac had blessed Jacob, and sent him away to Padan-aram, to take him a wife from thence; and that as he blessed him he gave him a charge, saying, Thou shalt not take a wife of the daughters of Canaan;
1	28	7	And that Jacob obeyed his father and his mother and was gone to Padan-aram,	28	7	And that Jacob obeyed his father and his mother, and was gone to Padanaram;
1	28	8	And Esau, seeing that the daughters of Canaan pleased not Isaac his father,	28	8	And Esau seeing that the daughters of Canaan pleased not Isaac his father;
1	28	9	Then went Esau unto Ishmael and took unto the wives which he had Mahalath, the daughter of Ishmael, Abraham's son, the sister of Nebajoth, to be his wife.	28	9	Then went Esau unto Ishmael, and took unto the wives which he had Mahalath the daughter of Ishmael Abraham's son, the sister of Nebajoth, to be his wife.
1	28	10	And Jacob went out from Beer-sheba and went toward Haran.	28	10	And Jacob went out from Beer-sheba, and went toward Haran.
1	28	11	And he lighted upon a certain place and tarried there all night because the sun was set; and he took of the stones of that place, and put them for his pillows, and lay down in that place to sleep.	28	11	And he lighted upon a certain place, and tarried there all night, because the sun was set; and he took of the stones of that place, and put them for his pillows, and lay down in that place to sleep.
1	28	12	And he dreamed: and behold, a ladder set up on the earth, and the top of it reached to heaven, and behold, the angels of God ascending and descending <b>upon</b> it.	28	12	And he dreamed, and behold a ladder set up on the earth, and the top of it reached to heaven: and behold the angels of God ascending and descending <b>on</b> it.
1	28	13	And behold, the Lord stood above it and said, I am the Lord God of Abraham, thy father, and the God of Isaac; the land whereon thou liest, to thee will I give it and to thy seed;	28	13	And, behold, the LORD stood above it, and said, I am the LORD God of Abraham thy father, and the God of Isaac: the land whereon thou liest, to thee will I give it, and to thy seed;
1	28	14	And thy seed shall be as the dust of the earth; and thou shalt spread abroad to the west, and to the east, and to the north, and to the south; and in thee and in thy seed shall all the families of the earth be blessed.	28	14	And thy seed shall be as the dust of the earth, and thou shalt spread abroad to the west, and to the east, and to the north, and to the south: and in thee and in thy seed shall all the families of the earth be blessed.
1	28	15	And behold, I am with thee, and will keep thee in all places whither thou goest, and will bring thee again into this land; for I will not leave thee until I have done that which I have spoken to thee of.	28	15	And, behold, I am with thee, and will keep thee in all places whither thou goest, and will bring thee again into this land; for I will not leave thee, until I have done that which I have spoken to thee of.
1	28	16	And Jacob awaked out of his sleep, and he said, Surely the Lord is in this place; and I knew it not.	28	16	And Jacob awaked out of his sleep, and he said, Surely the LORD is in this place; and I knew it not.
1	28	17	And he was afraid and said, How dreadful is this place! This is none other but the house of God, and this is the gate of heaven.	28	17	And he was afraid, and said, How dreadful is this place! this is none other but the house of God, and this is the gate of heaven.
1	28	18	And Jacob rose up early in the morning, and took the stone that he had put for his pillows, and set it up for a pillar, and poured oil upon the top of it.	28	18	And Jacob rose up early in the morning, and took the stone that he had put for his pillows, and set it up for a pillar, and poured oil upon the top of it.
1	28	19	And he called the name of that place Bethel; but the name of that city was called Luz at the first.	28	19	And he called the name of that place Bethel: but the name of that city was called Luz at the first.
1	28	20	And Jacob vowed a vow, saying, If God will be with me, and will keep me in this way that I go, and will give me bread to eat and raiment to put on,	28	20	And Jacob vowed a vow, saying, If God will be with me, and will keep me in this way that I go, and will give me bread to eat, and raiment to put on,
1	28	21	So that I come again to my father's house in peace, then shall the Lord be my God;	28	21	So that I come again to my father's house in peace; then shall the LORD be my God:
1	28	22	And <b>the place of</b> this stone, which I have set for a pillar, shall be <b>the place of</b> God's house; and of all that thou shalt give me, I will surely give the tenth unto thee.	28	22	And this stone, which I have set for a pillar, shall be God's house: and of all that thou shalt give me I will surely give the tenth unto thee.
1	29	1	Then Jacob went on his journey and came into the land of the people of the east.	29	1	Then Jacob went on his journey, and came into the land of the people of the east.
1	29	2	And he looked and behold a well in the field; and lo, there were three flocks of sheep lying by it; for out of that well they watered the flocks; and a great stone was upon the well's mouth.	29	2	And he looked, and behold a well in the field, and, lo, there were three flocks of sheep lying by it; for out of that well they watered the flocks: and a great stone was upon the well's mouth.
1	29	3	And thither were all the flocks gathered; and they rolled the stone from the well's mouth, and watered the sheep, and put the stone again upon the well's mouth in his place.	29	3	And thither were all the flocks gathered: and they rolled the stone from the well's mouth, and watered the sheep, and put the stone again upon the well's mouth in his place.
1	29	4	And Jacob said unto them, My brethren, <b>from</b> whence are ye? And they said, <b>From</b> Haran.	29	4	And Jacob said unto them, My brethren, whence <b>be</b> ye? And they said, <b>Of</b> Haran are <b>we</b>.
1	29	5	And he said unto them, Know ye Laban, the son of Nahor? And they said, We know him.	29	5	And he said unto them, Know ye Laban the son of Nahor? And they said, We know him.
1	29	6	And he said unto them, Is he well? And they said, He is well; and behold, Rachel, his daughter, cometh with the sheep.	29	6	And he said unto them, Is he well? And they said, He is well: and, behold, Rachel his daughter cometh with the sheep.
1	29	7	And he said, Lo, it is yet high day; neither is it time that the cattle should be gathered together; water ye the sheep, and go, and feed them.	29	7	And he said, Lo, it is yet high day, neither is it time that the cattle should be gathered together: water ye the sheep, and go and feed them.
1	29	8	And they said, We cannot until all the flocks be gathered together and till they roll the stone from the well's mouth; then we water the sheep.	29	8	And they said, We cannot, until all the flocks be gathered together, and till they roll the stone from the well's mouth; then we water the sheep.
